Row_id,Type,Id,DeviceId,Timestamp,ProtocolId,BuildId,ParticipantId,DeviceManufacturer,DeviceModel,OperatingSystem,TaggedEventId,TaggedEventTags,SensingAgentStateDescription,LocalOffsetFromUTC,Decibels,BatteryLevel,AccessPointBSSID,Activity,Phase,State,Confidence,Latitude,Longitude,LocationAccuracy,ProtocolName,Formatted_time
7226,"Sensus.Probes.Context.SoundDatum, SensusAndroid",4adabf82-0ffe-478c-a5f0-f9b9ba00b52e,b6c7054108615ca5,2020-12-11 02:49:46.419794+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,56.00058718488269,,,,,,,,,,,2020-12-10 21:49:46
7227,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",71e6b8c7-7742-4505-a728-4cb7ff15927f,b6c7054108615ca5,2020-12-11 02:49:51.427862+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:49:51
7228,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",31b254e4-89fd-4587-8c98-67dc09875f2c,b6c7054108615ca5,2020-12-11 02:50:06.695003+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:50:06
7229,"Sensus.Probes.Context.SoundDatum, SensusAndroid",a8f1aa28-769b-4660-b707-e1c98d9adfb5,b6c7054108615ca5,2020-12-11 02:50:06.775094+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,52.72975792706731,,,,,,,,,,,2020-12-10 21:50:06
7230,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",fe82896f-79a7-4f5b-9b06-e88ad6eb10b2,b6c7054108615ca5,2020-12-11 02:50:21.827036+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:50:21
7231,"Sensus.Probes.Context.SoundDatum, SensusAndroid",a5662b01-2ac5-4b21-a585-660ff8e5031a,b6c7054108615ca5,2020-12-11 02:50:31.971573+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,75.92037938694298,,,,,,,,,,,2020-12-10 21:50:31
7232,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",c2ec86dd-6306-4729-8274-c73fcacd7b9b,b6c7054108615ca5,2020-12-11 02:50:36.987122+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:50:36
7233,"Sensus.Probes.Location.LocationDatum, SensusAndroid",c32fccb3-eb81-44b4-835f-cdd16729bac7,b6c7054108615ca5,2020-12-11 02:50:45.794838+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069475,-80.7236304,11.472999572753906,,2020-12-10 21:50:45
7234,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",7f263949-2d55-463e-9207-4deda6bc1584,b6c7054108615ca5,2020-12-11 02:50:53.310330+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:50:53
7235,"Sensus.Probes.Context.SoundDatum, SensusAndroid",91522185-0640-4126-80c0-a867091e2988,b6c7054108615ca5,2020-12-11 02:50:53.468739+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,81.17079795879562,,,,,,,,,,,2020-12-10 21:50:53
7236,"Sensus.Probes.Location.LocationDatum, SensusAndroid",6a776dc4-a106-47f0-97b0-aceeb7819749,b6c7054108615ca5,2020-12-11 02:51:03.208099+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069528,-80.7236254,11.529000282287598,,2020-12-10 21:51:03
7237,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",e158afae-ae5b-4700-abf6-a0e8f630e3f1,b6c7054108615ca5,2020-12-11 02:51:08.483459+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:51:08
7238,"Sensus.Probes.Context.SoundDatum, SensusAndroid",aa3c540d-4f7c-40e7-bd35-c62b9e509e43,b6c7054108615ca5,2020-12-11 02:51:18.627943+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,79.93373511200343,,,,,,,,,,,2020-12-10 21:51:18
7239,"Sensus.Probes.Location.LocationDatum, SensusAndroid",7c021e7b-d8eb-41fb-ac8e-aba094633b67,b6c7054108615ca5,2020-12-11 02:51:20.608929+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069546,-80.7236254,11.479000091552734,,2020-12-10 21:51:20
7240,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",5885164a-47cd-484d-86b3-6be6bbc0db61,b6c7054108615ca5,2020-12-11 02:51:23.651245+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:51:23
7241,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",50ca4539-3608-47be-8793-7e483f2bd123,b6c7054108615ca5,2020-12-11 02:51:38.889917+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:51:38
7242,"Sensus.Probes.Context.SoundDatum, SensusAndroid",c23ed4e4-becc-4a0c-9b80-45358ca69134,b6c7054108615ca5,2020-12-11 02:51:38.983494+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,65.99885800045534,,,,,,,,,,,2020-12-10 21:51:38
7243,"Sensus.Probes.Location.LocationDatum, SensusAndroid",621feb68-9120-4302-9465-af60ca063c77,b6c7054108615ca5,2020-12-11 02:51:40.579274+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069563,-80.7236235,11.60099983215332,,2020-12-10 21:51:40
7244,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",bd763ee0-4306-477a-83f9-529ccc538d23,b6c7054108615ca5,2020-12-11 02:51:54.073765+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,28.0,,,,,,,,,,2020-12-10 21:51:54
7245,"Sensus.Probes.Context.SoundDatum, SensusiOS",f6dfa787-981e-4d39-9954-b2ca809950fc,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:21.280082+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,0.0,,,,,,,,,,,2020-12-12 13:08:21
7246,"Sensus.Probes.Device.BatteryDatum, SensusiOS",1adaa378-be5f-47fd-8017-372e6bdadc7d,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:27.169220+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,90.0,,,,,,,,,,2020-12-12 13:08:27
7247,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",8883c285-8d6c-44a9-a7a6-90cc792cf1b8,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:14.635000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 13:08:14
7248,"Sensus.Probes.Network.WlanDatum, SensusiOS",43d41f01-fcc2-4a88-90a7-c5cbf923659f,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:27.242613+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 13:08:27
7249,"Sensus.Probes.Location.LocationDatum, SensusiOS",592fb3aa-af49-4e35-b300-b2e92e837faa,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:27.244048+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.47319336651069,-80.8915604016407,4.8627101297458815,,2020-12-12 13:08:27
7250,"Sensus.Probes.Context.SoundDatum, SensusiOS",d07cf528-78c8-4191-ba67-b5270128d605,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:32.241590+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,93.13305914402008,,,,,,,,,,,2020-12-12 13:08:32
7251,"Sensus.Probes.Device.BatteryDatum, SensusiOS",282b407a-1348-4f45-9bfa-90f88d5a387e,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:42.171325+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,90.0,,,,,,,,,,2020-12-12 13:08:42
7252,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",4636a2f4-b9dc-4e92-accb-868320d67f5d,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:15.635000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 13:08:15
7253,"Sensus.Probes.Network.WlanDatum, SensusiOS",231c599a-3a0c-43a3-ad80-468f6aa962d6,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:42.269948+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 13:08:42
7254,"Sensus.Probes.Location.LocationDatum, SensusiOS",089745f3-e32d-464d-9fb0-37ebe2d971de,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:42.270963+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.47189672875751,-80.89161219054984,6.69057661675609,,2020-12-12 13:08:42
7255,"Sensus.Probes.Context.SoundDatum, SensusiOS",8e0f6d39-206e-42a7-9aa3-72b56461e8e1,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:47.269153+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,92.07947731018066,,,,,,,,,,,2020-12-12 13:08:47
7256,"Sensus.Probes.Device.BatteryDatum, SensusiOS",b63c0d28-5a62-42f9-a91a-9ce0c55c8ed8,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:57.175316+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,90.0,,,,,,,,,,2020-12-12 13:08:57
7257,"Sensus.Probes.Network.WlanDatum, SensusiOS",daadf1cb-2cd6-4ac8-8f4f-276fc789df6c,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:57.269442+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 13:08:57
7258,"Sensus.Probes.Location.LocationDatum, SensusiOS",4faae2fe-56e2-402d-837f-4cfb930802c8,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:57.270258+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.47030449242959,-80.89119007078303,5.944777164719338,,2020-12-12 13:08:57
7259,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",269d1b1b-c71e-4e33-95bc-b421f6a3948c,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:16.635000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 13:08:16
7260,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",b35dbb7a-a7dc-4e68-a04b-d864a3d07602,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:08:44.161000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 13:08:44
7261,"Sensus.Probes.Context.SoundDatum, SensusiOS",12978c61-9ac1-4188-bb57-3f8d0dfed967,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:09:02.269194+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,25.0,,,,,,,,,,,2020-12-12 13:09:02
7262,"Sensus.Probes.Device.BatteryDatum, SensusiOS",b2554a0d-1049-4b4b-8744-92d098f0bdf9,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:10:44.923758+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,90.0,,,,,,,,,,2020-12-12 13:10:44
7263,"Sensus.Probes.Network.WlanDatum, SensusiOS",70abceaa-3b21-457f-96b7-96411a1e6e80,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 18:10:45.120509+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 13:10:45
7264,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",e93a08ad-9af9-4302-93b8-ffcc1da27b8f,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:11:53.995000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:11:53
7265,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",ebbcbbe9-3f8d-4f5d-8813-ac50f8cc0b9f,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:12:29.300000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:12:29
7266,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",51b305a6-c67b-4af5-bf5a-6fbafd24fa8c,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:12:52.195000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:12:52
7267,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",264b7b89-b2f3-4da6-ab9d-429b77ebe072,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:13:30.378000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:13:30
7268,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",51ae0e1e-7588-49f0-b2f7-ff5c13102cfe,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:13:42.459000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:13:42
7269,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",ca2f8943-7089-47e9-b1af-0d7bd6283cfb,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:13:49.457000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:13:49
7270,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",2258a4a5-92b9-415b-8e0b-fd96a02dadd9,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:15:02.278000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:15:02
7271,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",595130f7-cb90-428c-9e0d-57e1bcbe2418,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:15:10.222000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:15:10
7272,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",6bf5979d-5e21-466b-a679-f999a5031408,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:16:45.976000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:16:45
7273,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",69242551-5e51-4d38-b846-f92a80930350,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:17:33.038000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:17:33
7274,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",ffb0b664-b518-4e99-a72b-646cb82138a3,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 19:18:46.812000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 14:18:46
7275,"Sensus.Probes.Context.SoundDatum, SensusiOS",4f44a0b7-d5a6-449f-befd-030d9ca57a9d,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:24:24.481776+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,90.68011343479156,,,,,,,,,,,2020-12-12 16:24:24
7276,"Sensus.Probes.Device.BatteryDatum, SensusiOS",78b2b66a-182a-4c5b-a51c-dcb757635c92,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:26:50.404317+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,100.0,,,,,,,,,,2020-12-12 16:26:50
7277,"Sensus.Probes.Network.WlanDatum, SensusiOS",51090ddc-8c56-48df-a849-478f2e9c4b04,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:26:50.608204+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 16:26:50
7278,"Sensus.Probes.Location.LocationDatum, SensusiOS",bae75300-7f59-49e5-930e-4780fc3a7497,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:26:50.608758+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.46388599323124,-80.88688774677193,9.664100456360543,,2020-12-12 16:26:50
7279,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",d01327d9-5733-4b35-b181-d9ddf2f39be2,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:23:53.610000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:23:53
7280,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",95622c5f-9bcc-4e0e-b0a1-ef68bbe41e3b,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:12.103000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 16:25:12
7281,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",aa6cc341-920f-445f-9436-0dcd386b97e5,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:12.103000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:25:12
7282,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",97a99577-4e78-4497-8254-ade744839747,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:16.555000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:25:16
7283,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",2975773c-bc68-4c3f-a5d0-170857270e5f,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:24.499000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 16:25:24
7284,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",331a1b03-5284-4bd0-a405-7b4ef6e9fd12,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:24.499000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:25:24
7285,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",8bff7d0c-ea10-4e41-b4dd-f0e211fbc48e,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:25.454000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:25:25
7286,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",0c320f62-0588-4904-b585-da20fd05c3f1,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:48.666000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-12 16:25:48
7287,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",9a3f4717-a353-423f-a102-c20b520bee3b,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:48.666000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:25:48
7288,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",e60afd4e-25ea-4b3d-9a3d-2e2646cdbc0c,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:25:52.486000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:25:52
7289,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",91c28bb0-19c8-4ec1-8114-aa77a5e80303,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:26:03.934000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,InVehicle,Starting,Active,High,,,,,2020-12-12 16:26:03
7290,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",9338720e-9f7b-46aa-986f-fd1b7c9d2275,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:26:20.158000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Walking,Starting,Active,High,,,,,2020-12-12 16:26:20
7291,"Sensus.ParticipationReportDatum, SensusiOS",6ca36cdf-5c3f-4b7a-a593-59ff3a0e8a75,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:26:50.781401+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 16:26:50
7292,"Sensus.HeartbeatDatum, SensusiOS",53061d31-24d3-45f5-818f-4c2aea39687f,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 21:26:50.790577+00:00,,15.18.0,,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 16:26:50
